song_id,title,hidden,author,themes,ccli_number,total_uses_all_time,scheduled_future_count,uses_last_365d,uses_last_90d,first_used_at,last_used_at,days_since_last_use,avg_gap_days_between_uses,all_use_dates,category_full_history
11631157,Holy Spirit,False,Bryan Torwalt and Katie Torwalt,"Holy Spirit, Presence",6087919,30,0,2,0,2016-02-21T10:00:00+00:00,2025-11-02T10:00:00+00:00,117,122.0,2016-02-21T10:00:00Z; 2016-04-03T10:00:00Z; 2016-05-15T10:00:00Z; 2016-08-21T10:00:00Z; 2016-10-23T10:00:00Z; 2017-03-26T10:00:00Z; 2017-07-09T10:00:00Z; 2017-10-08T10:00:00Z; 2018-03-30T19:00:00Z; 2018-10-21T10:00:00Z; 2019-07-21T10:00:00Z; 2019-08-11T10:00:00Z; 2019-10-13T10:00:00Z; 2020-02-02T10:00:00Z; 2020-06-28T10:00:00Z; 2020-10-11T10:00:00Z; 2020-10-18T10:00:00Z; 2020-11-25T19:00:00Z; 2021-01-17T10:00:00Z; 2021-04-25T10:00:00Z; 2021-07-18T08:45:00Z; 2021-08-29T08:45:00Z; 2022-08-28T08:45:00Z; 2022-09-25T08:45:00Z; 2023-01-08T08:45:00Z; 2023-05-07T10:00:00Z; 2024-09-29T10:00:00Z; 2025-01-26T10:00:00Z; 2025-04-06T10:00:00Z; 2025-11-02T10:00:00Z,review
19982122,Build My Life,False,"Brett Younker, Karl Martin, Kirby Kable, Pat Barrett, and Matt Redman",,7070345,16,1,2,0,2021-01-03T10:00:00+00:00,2025-10-19T10:00:00+00:00,131,116.6,2021-01-03T10:00:00Z; 2021-02-21T10:00:00Z; 2021-04-11T10:00:00Z; 2021-05-30T10:00:00Z; 2021-06-24T18:30:00Z; 2021-08-01T08:45:00Z; 2022-03-13T08:45:00Z; 2022-07-17T08:45:00Z; 2023-01-15T08:45:00Z; 2023-09-24T10:00:00Z; 2024-01-07T10:00:00Z; 2024-07-28T10:00:00Z; 2024-11-10T10:00:00Z; 2025-01-19T10:00:00Z; 2025-03-09T10:00:00Z; 2025-10-19T10:00:00Z; 2026-03-01T10:00:00Z,review
14721592,Jesus Paid it All,False,"John Thomas Grape, Elvina M. Hall, and Alex Nifong",", Crucifixion, Jesus, Reconciliation, Redemption, Sacrifice",4689508,16,0,2,0,2017-11-22T19:00:00+00:00,2025-10-19T10:00:00+00:00,131,192.4,2017-11-22T19:00:00Z; 2018-03-18T10:00:00Z; 2018-10-28T10:00:00Z; 2019-02-17T10:00:00Z; 2019-08-25T10:00:00Z; 2019-11-03T10:00:00Z; 2020-01-19T10:00:00Z; 2020-04-12T10:00:00Z; 2020-08-23T10:00:00Z; 2020-10-11T10:00:00Z; 2021-04-18T10:00:00Z; 2022-03-27T08:45:00Z; 2022-07-03T08:45:00Z; 2024-06-30T10:00:00Z; 2025-04-13T10:00:00Z; 2025-10-19T10:00:00Z,review
25128764,The Battle Belongs To The Lord,False,Jamie Owens-Collins,"Warfare, Victory",21583,4,0,2,0,2023-10-29T10:00:00+00:00,2025-10-19T10:00:00+00:00,131,240.3,2023-10-29T10:00:00Z; 2024-03-15T10:00:00Z; 2025-10-19T10:00:00Z; 2025-10-19T10:00:00Z,review
22366999,Throne Room Song,False,"May Angeles, The Emerging Sound, Ryan Kennedy, and Steven Musso",,7124889,9,0,2,0,2022-05-29T08:45:00+00:00,2025-10-19T10:00:00+00:00,131,154.9,2022-05-29T08:45:00Z; 2022-06-26T08:45:00Z; 2022-09-11T08:45:00Z; 2023-01-08T08:45:00Z; 2023-05-07T10:00:00Z; 2023-10-01T10:00:00Z; 2024-03-17T10:00:00Z; 2025-07-06T10:00:00Z; 2025-10-19T10:00:00Z,review
22537944,You Are God Alone (Not A God),False,Cindy Foote and Billy Foote,"you are god alone, Character, , Proclamation, God's Attributes, Declaration",4243463,7,0,2,0,2022-06-26T08:45:00+00:00,2025-10-12T10:00:00+00:00,138,200.5,2022-06-26T08:45:00Z; 2023-02-18T15:30:00Z; 2023-06-25T10:00:00Z; 2023-10-08T10:00:00Z; 2024-01-28T10:00:00Z; 2025-03-30T10:00:00Z; 2025-10-12T10:00:00Z,review
28412822,Pure,False,"Abbie Gamboa, Gabriel Gamboa, Jessie Early, and Oscar Gamboa","Honor, Intimacy, Offering, Praise, Purity, Worship",7207727,2,1,2,0,2025-06-29T10:00:00+00:00,2025-10-05T10:00:00+00:00,145,98.0,2025-06-29T10:00:00Z; 2025-10-05T10:00:00Z; 2026-03-15T10:00:00Z,review
11876331,Came To My Rescue,False,"Joel Davies, Marty Sampson, and Dylan Thomas",", Grace, Humility, Presence, Salvation, Sin, Surrender, Worship",4705190,23,0,2,0,2016-03-27T10:00:00+00:00,2025-09-28T10:00:00+00:00,152,157.8,2016-03-27T10:00:00Z; 2016-04-17T10:00:00Z; 2016-08-28T10:00:00Z; 2016-12-04T10:00:00Z; 2017-01-15T10:00:00Z; 2017-04-23T10:00:00Z; 2017-07-16T10:00:00Z; 2017-11-26T10:00:00Z; 2018-04-29T10:00:00Z; 2019-08-11T10:00:00Z; 2020-11-08T10:00:00Z; 2020-12-27T10:00:00Z; 2021-05-02T10:00:00Z; 2021-05-30T10:00:00Z; 2022-04-24T08:45:00Z; 2023-06-11T10:00:00Z; 2023-12-31T10:00:00Z; 2024-04-28T10:00:00Z; 2024-06-30T10:00:00Z; 2024-09-15T10:00:00Z; 2024-10-06T10:00:00Z; 2025-07-13T10:00:00Z; 2025-09-28T10:00:00Z,review
25031673,Jesus Is Coming Back,False,"Colby Wedgeworth, Jordan Feliz, and Paul Duncan",,7150996,5,0,2,0,2023-10-15T10:00:00+00:00,2025-09-28T10:00:00+00:00,152,178.2,2023-10-15T10:00:00Z; 2023-11-05T10:00:00Z; 2024-10-13T10:00:00Z; 2025-08-05T19:30:00Z; 2025-09-28T10:00:00Z,review
26529353,Make Me A Servant,False,Kelly Willard,"Take My Life, Take My Life3, Petition, Character, Servanthood, Humility, Prayer",33131,3,0,2,0,2024-07-14T10:00:00+00:00,2025-09-28T10:00:00+00:00,152,220.5,2024-07-14T10:00:00Z; 2025-05-04T10:00:00Z; 2025-09-28T10:00:00Z,review
26390779,Gratitude,False,"Benjamin Hastings, Brandon Lake, and Dante Bowe","Praise, Worship",7158417,4,0,2,0,2024-06-30T10:00:00+00:00,2025-09-21T10:00:00+00:00,159,149.3,2024-06-30T10:00:00Z; 2024-11-24T10:00:00Z; 2025-09-07T10:00:00Z; 2025-09-21T10:00:00Z,review
22632868,Worthy Of It All,False,"David Brymer, David Brymer, Ryan Hall, and Ryan Hall","God Incarnate, Worthiness",6280644,4,0,2,0,2022-07-10T08:45:00+00:00,2025-09-21T10:00:00+00:00,159,389.7,2022-07-10T08:45:00Z; 2024-06-30T10:00:00Z; 2025-06-29T10:00:00Z; 2025-09-21T10:00:00Z,review
12495151,"10,000 Reasons (Bless The Lord)",False,Jonas Myrin and Matt Redman,", Adoration, Blessing, Christian Life, Praise",6016351,23,0,2,0,2016-07-10T10:00:00+00:00,2025-09-13T12:55:00+00:00,167,152.2,2016-07-10T10:00:00Z; 2016-09-11T10:00:00Z; 2017-01-29T10:00:00Z; 2017-04-23T10:00:00Z; 2017-06-18T10:00:00Z; 2017-09-03T10:00:00Z; 2017-11-22T19:00:00Z; 2018-11-04T10:00:00Z; 2019-04-07T10:00:00Z; 2019-08-04T08:30:00Z; 2020-02-09T10:00:00Z; 2020-08-16T10:00:00Z; 2020-11-22T10:00:00Z; 2021-10-31T08:45:00Z; 2022-04-24T08:45:00Z; 2023-02-18T15:30:00Z; 2023-07-30T10:00:00Z; 2023-10-08T10:00:00Z; 2023-12-31T10:00:00Z; 2024-07-14T10:00:00Z; 2024-08-25T10:00:00Z; 2025-07-27T10:00:00Z; 2025-09-13T12:55:00Z,review
25164041,Graves Into Gardens,False,"Brandon Lake, Chris Brown, Steven Furtick, and Tiffany Hammer",,7138219,4,0,2,0,2023-11-05T10:00:00+00:00,2025-09-13T12:55:00+00:00,167,226.0,2023-11-05T10:00:00Z; 2024-04-07T10:00:00Z; 2025-03-23T10:00:00Z; 2025-09-13T12:55:00Z,review
11689197,I Am Free,False,Jon Egan,", Freedom, God's Attributes, Miracles, Power, Rest",4220974,19,0,2,0,2016-02-28T10:00:00+00:00,2025-09-13T12:55:00+00:00,167,193.5,2016-02-28T10:00:00Z; 2016-11-20T10:00:00Z; 2017-03-05T10:00:00Z; 2017-08-13T10:00:00Z; 2018-03-11T10:00:00Z; 2018-04-22T10:00:00Z; 2019-03-03T10:00:00Z; 2019-07-28T10:00:00Z; 2019-10-13T10:00:00Z; 2020-03-08T10:00:00Z; 2020-08-16T10:00:00Z; 2022-11-20T08:45:00Z; 2023-02-26T10:00:00Z; 2023-07-02T10:00:00Z; 2023-10-27T21:00:00Z; 2024-04-07T10:00:00Z; 2024-06-30T10:00:00Z; 2025-07-06T10:00:00Z; 2025-09-13T12:55:00Z,review
16007411,Matchless Love (Reckless Love),False,"Caleb Culver, Cory Asbury, and Ran Jackson",,7089641,7,0,2,0,2020-10-04T10:00:00+00:00,2025-09-07T10:00:00+00:00,173,299.7,2020-10-04T10:00:00Z; 2021-03-07T10:00:00Z; 2021-07-25T08:45:00Z; 2021-08-15T08:45:00Z; 2024-08-18T10:00:00Z; 2025-03-30T10:00:00Z; 2025-09-07T10:00:00Z,review
19961887,Trust and Obey,False,,,,8,0,2,0,2020-12-27T10:00:00+00:00,2025-08-24T10:00:00+00:00,187,242.9,2020-12-27T10:00:00Z; 2021-01-31T10:00:00Z; 2021-07-18T08:45:00Z; 2022-01-16T08:45:00Z; 2023-05-14T10:00:00Z; 2023-07-30T10:00:00Z; 2025-03-23T10:00:00Z; 2025-08-24T10:00:00Z,review
26365301,Abide,False,"Aaron Keyes, Aaron Williams, and Dee Wilson",,7168160,4,1,2,0,2024-06-09T10:00:00+00:00,2025-08-17T10:00:00+00:00,194,144.7,2024-06-09T10:00:00Z; 2024-09-15T10:00:00Z; 2025-05-11T10:00:00Z; 2025-08-17T10:00:00Z; 2026-03-08T10:00:00Z,review
18701847,Great Are You Lord,False,David Leonard and Leslie Jordan,"Greatness, Praise, Adoration",6460220,14,0,2,0,2020-03-01T10:00:00+00:00,2025-08-17T10:00:00+00:00,194,153.4,2020-03-01T10:00:00Z; 2020-03-15T10:00:00Z; 2020-07-12T10:00:00Z; 2020-09-20T10:00:00Z; 2021-01-10T10:00:00Z; 2023-01-08T08:45:00Z; 2023-03-19T10:00:00Z; 2023-07-16T10:00:00Z; 2023-10-01T10:00:00Z; 2024-03-24T10:00:00Z; 2024-05-17T10:00:00Z; 2024-06-30T10:00:00Z; 2025-07-27T10:00:00Z; 2025-08-17T10:00:00Z,review
24757337,Battle Belongs,False,Brian Johnson and Phil Wickham,,7148126,5,0,2,0,2023-08-27T10:00:00+00:00,2025-08-10T10:00:00+00:00,201,178.5,2023-08-27T10:00:00Z; 2023-10-29T10:00:00Z; 2024-10-06T10:00:00Z; 2025-05-18T10:00:00Z; 2025-08-10T10:00:00Z,review
28513896,Take It All Back,False,"Colby Wedgeworth, Daifah Davies, Ethan Hulse, Tauren Wells, and Tedd Tjornhom","His Name, Overcome, Power, Victory",7223817,2,0,2,0,2025-08-03T10:00:00+00:00,2025-08-10T10:00:00+00:00,201,7.0,2025-08-03T10:00:00Z; 2025-08-10T10:00:00Z,review
22273594,Only You,False,"David Crowder, Jason Solley, Mike Dodson, and Mike Hogan","Surrender, , Worship, Devotion",2579397,6,0,2,0,2022-04-24T08:45:00+00:00,2025-07-13T10:00:00+00:00,229,235.2,2022-04-24T08:45:00Z; 2022-09-04T08:45:00Z; 2024-03-10T10:00:00Z; 2024-10-20T10:00:00Z; 2025-03-16T10:00:00Z; 2025-07-13T10:00:00Z,review
21874126,Knowing You,False,Graham Kendrick,"God's Attributes, Righteousness, Joy, Declaration, Adoration",1045238,7,0,2,0,2022-02-13T08:45:00+00:00,2025-06-29T10:00:00+00:00,243,205.3,2022-02-13T08:45:00Z; 2022-07-31T08:45:00Z; 2023-03-12T10:00:00Z; 2023-07-30T10:00:00Z; 2024-07-28T10:00:00Z; 2025-03-09T10:00:00Z; 2025-06-29T10:00:00Z,review
19364261,A Mighty Fortress Is Our God,False,Frederick Hedge and Martin Luther,"Conquering, Fortress, Lord of Hosts, Spiritual Warfare, Surrender, Trust, Refuge",42964,7,0,2,0,2020-08-09T10:00:00+00:00,2025-05-25T10:00:00+00:00,278,291.7,2020-08-09T10:00:00Z; 2023-07-02T10:00:00Z; 2023-10-29T10:00:00Z; 2024-09-22T10:00:00Z; 2025-02-16T10:00:00Z; 2025-05-18T10:00:00Z; 2025-05-25T10:00:00Z,review
12495247,Bread Of The World In Mercy Broken,False,Reginald Heber and John S.B. Hodges,Communion,100435,3,0,1,1,2016-07-10T10:00:00+00:00,2026-02-22T10:00:00+00:00,5,1756.5,2016-07-10T10:00:00Z; 2022-08-14T08:45:00Z; 2026-02-22T10:00:00Z,review
29693907,The Narrow Way,False,Jason Ingram and Steffany Gretzinger,"Christian Life, Devotion, Guidance, Protection, Trust",7186597,1,1,1,1,2026-02-22T10:00:00+00:00,2026-02-22T10:00:00+00:00,5,,2026-02-22T10:00:00Z; 2026-03-08T10:00:00Z,review
24823667,Send Me,False,"Brandon Lake, Jenn Johnson, and Kari Jobe","Commitment, Devotion, Praise, Servanthood, Surrender",7183261,6,0,1,1,2023-09-24T10:00:00+00:00,2026-02-08T10:00:00+00:00,19,173.6,2023-09-24T10:00:00Z; 2023-10-22T10:00:00Z; 2023-12-31T10:00:00Z; 2024-11-10T10:00:00Z; 2025-02-09T10:00:00Z; 2026-02-08T10:00:00Z,review
12893807,From The Inside Out,False,Joel Houston,", a clean heart, abide, abive, Bread, Came to my rescue, Comfort, Compassion, Easter, Father's Day, fear, From the Inside Out, Glory, God's Attributes, Grace, Holy Spirit, hope mourning, Key of G, Mer",4705176,24,0,1,1,2016-10-16T10:00:00+00:00,2026-02-01T10:00:00+00:00,26,147.5,2016-10-16T10:00:00Z; 2017-01-29T10:00:00Z; 2017-03-19T10:00:00Z; 2017-07-30T10:00:00Z; 2018-06-03T10:00:00Z; 2019-01-06T10:00:00Z; 2019-06-16T10:00:00Z; 2019-08-11T10:00:00Z; 2020-01-26T10:00:00Z; 2020-09-06T10:00:00Z; 2020-11-15T10:00:00Z; 2021-01-03T10:00:00Z; 2021-02-21T10:00:00Z; 2021-05-02T10:00:00Z; 2021-06-06T10:00:00Z; 2021-06-24T18:30:00Z; 2022-05-15T08:45:00Z; 2022-11-06T08:45:00Z; 2022-11-13T08:45:00Z; 2023-02-05T10:00:00Z; 2023-04-16T10:00:00Z; 2023-10-27T21:00:00Z; 2024-01-21T10:00:00Z; 2026-02-01T10:00:00Z,review
11842821,Great Is Thy Faithfulness,False,Thomas Obediah Chisholm and William Marion Runyan,"Adoration, Assurance, Faithfulness, Hope, Nature, Peace",18723,24,0,1,1,2016-03-20T10:00:00+00:00,2026-02-01T10:00:00+00:00,26,156.7,2016-03-20T10:00:00Z; 2016-04-17T10:00:00Z; 2016-06-05T10:00:00Z; 2016-07-10T10:00:00Z; 2016-08-07T10:00:00Z; 2016-10-02T10:00:00Z; 2017-03-05T10:00:00Z; 2017-06-25T10:00:00Z; 2017-08-13T10:00:00Z; 2017-10-08T10:00:00Z; 2018-02-18T10:00:00Z; 2018-05-13T10:00:00Z; 2018-09-16T10:00:00Z; 2018-11-11T10:00:00Z; 2019-04-28T10:00:00Z; 2019-09-15T10:00:00Z; 2020-01-05T10:00:00Z; 2020-06-07T10:00:00Z; 2022-02-20T08:45:00Z; 2022-06-12T08:45:00Z; 2023-02-18T15:30:00Z; 2023-04-16T10:00:00Z; 2023-12-31T10:00:00Z; 2026-02-01T10:00:00Z,review
29541058,My Body,False,,,,1,0,1,1,2026-01-25T10:00:00+00:00,2026-01-25T10:00:00+00:00,33,,2026-01-25T10:00:00Z,review
15575905,Revelation Song,False,Jennie Lee Riddle,"all the way my saviour leads me, call, consumed, God's Love, Holy, holy is the lord, craig smith, how he loves, inside out, King of Kings, Lamb, mighty to save, new year, revelation song, risen, Worth",4447960,18,0,1,1,2018-05-13T10:00:00+00:00,2026-01-25T10:00:00+00:00,33,165.4,2018-05-13T10:00:00Z; 2018-10-07T10:00:00Z; 2019-04-07T10:00:00Z; 2019-12-01T10:00:00Z; 2020-01-12T10:00:00Z; 2020-02-23T10:00:00Z; 2020-04-12T10:00:00Z; 2020-11-29T10:00:00Z; 2021-04-11T10:00:00Z; 2021-06-20T08:45:00Z; 2021-06-24T18:30:00Z; 2022-07-10T08:45:00Z; 2023-02-19T10:00:00Z; 2023-07-09T10:00:00Z; 2023-08-20T10:00:00Z; 2024-04-21T10:00:00Z; 2024-06-30T10:00:00Z; 2026-01-25T10:00:00Z,review
22034460,All Hail King Jesus,False,"Jeremy Riddle, Peter Mattis, Ran Jackson, and Steffany Gretzinger",,7097216,5,0,1,1,2022-04-10T08:45:00+00:00,2026-01-18T10:00:00+00:00,40,344.8,2022-04-10T08:45:00Z; 2023-01-29T10:00:00Z; 2023-05-14T10:00:00Z; 2024-03-17T10:00:00Z; 2026-01-18T10:00:00Z,review
12893755,O Worship The King,False,"Robert Grant, Johann Michael Haydn, and Chris Tomlin","Exaltation, Jesus, King, Worship",4255664,26,0,1,1,2016-10-16T10:00:00+00:00,2026-01-18T10:00:00+00:00,40,135.2,2016-10-16T10:00:00Z; 2017-01-22T10:00:00Z; 2017-04-09T10:00:00Z; 2017-05-21T10:00:00Z; 2017-07-23T10:00:00Z; 2017-09-10T10:00:00Z; 2017-12-31T10:00:00Z; 2018-03-25T10:00:00Z; 2018-05-20T10:00:00Z; 2018-07-15T10:00:00Z; 2018-07-29T10:00:00Z; 2018-09-16T10:00:00Z; 2018-10-28T10:00:00Z; 2019-01-20T10:00:00Z; 2019-03-31T10:00:00Z; 2019-06-30T10:00:00Z; 2019-07-28T10:00:00Z; 2019-12-08T10:00:00Z; 2020-05-03T10:00:00Z; 2020-09-20T10:00:00Z; 2022-07-10T08:45:00Z; 2022-09-18T08:45:00Z; 2022-12-25T08:45:00Z; 2023-10-29T10:00:00Z; 2024-10-20T10:00:00Z; 2026-01-18T10:00:00Z,review
29501417,Seek Ye First,False,Karen Lafferty,"Encouragement, Assurance",1352,1,0,1,1,2026-01-18T10:00:00+00:00,2026-01-18T10:00:00+00:00,40,,2026-01-18T10:00:00Z,review
20583777,Be Thou My Vision,False,,,,6,0,1,1,2021-05-09T10:00:00+00:00,2026-01-11T10:00:00+00:00,47,341.4,2021-05-09T10:00:00Z; 2021-06-24T18:30:00Z; 2021-06-27T08:45:00Z; 2022-04-03T08:45:00Z; 2024-01-07T10:00:00Z; 2026-01-11T10:00:00Z,review
22354496,Spirit Of The Living God,False,Jacob Sooter and Mia Fieldes,,7035191,6,0,1,1,2023-05-07T10:00:00+00:00,2026-01-11T10:00:00+00:00,47,196.0,2023-05-07T10:00:00Z; 2023-05-28T10:00:00Z; 2023-10-01T10:00:00Z; 2024-06-16T10:00:00Z; 2025-01-26T10:00:00Z; 2026-01-11T10:00:00Z,review
26090775,Step By Step,False,David (Beaker) Strasser,"Commandments, God's Leadership, jesus sacrafice, Jesus Sacrifice, Searching, Seeking God, Service, Holiness, Discipleship, Jesus, Obedience, , Praise, Christian Life",696994,2,0,1,1,2024-04-14T10:00:00+00:00,2026-01-11T10:00:00+00:00,47,637.0,2024-04-14T10:00:00Z; 2026-01-11T10:00:00Z,review
18656486,All Because Of Jesus,False,Steve Fee,"evangelize, , God's Attributes, Freedom, Glory, Baptism, Easter, Grace, King, Praise",4882903,10,0,1,1,2020-01-26T10:00:00+00:00,2026-01-04T10:00:00+00:00,54,241.0,2020-01-26T10:00:00Z; 2020-03-01T10:00:00Z; 2020-07-19T10:00:00Z; 2022-03-20T08:45:00Z; 2022-09-04T08:45:00Z; 2022-10-02T08:45:00Z; 2023-04-09T10:00:00Z; 2024-05-17T10:00:00Z; 2024-08-04T10:00:00Z; 2026-01-04T10:00:00Z,review
20381065,Death Was Arrested,False,"Adam Kersh, Brandon Coker, Heath Balltzglier, Paul Taylor, and Paul Taylor Smith","Death, Cross, Grace, Freedom, Mercy, Redemption",7046448,7,0,1,1,2021-04-04T10:00:00+00:00,2025-12-28T10:00:00+00:00,61,288.0,2021-04-04T10:00:00Z; 2021-06-13T10:00:00Z; 2021-06-24T18:30:00Z; 2022-04-17T08:45:00Z; 2022-10-09T08:45:00Z; 2023-04-09T10:00:00Z; 2025-12-28T10:00:00Z,review
23332853,Glory (Let There Be Peace),False,"Rachel Popadic, Chris Stevens, and Matt Maher",,7071972,5,0,1,1,2022-12-04T08:45:00+00:00,2025-12-25T10:00:00+00:00,64,279.2,2022-12-04T08:45:00Z; 2022-12-18T08:45:00Z; 2023-12-10T10:00:00Z; 2024-12-22T10:00:00Z; 2025-12-25T10:00:00Z,review
18508895,Hark The Herald Angels Sing,False,Felix Mendelssohn and Charles Wesley,"Proclamation, Angels, Seasonal, Christmas, Praise, Rejoice",27738,9,0,1,1,2019-12-22T10:00:00+00:00,2025-12-25T10:00:00+00:00,64,274.2,2019-12-22T10:00:00Z; 2020-12-20T10:00:00Z; 2021-12-05T08:45:00Z; 2021-12-05T08:45:00Z; 2021-12-12T08:45:00Z; 2022-12-04T08:45:00Z; 2023-12-17T10:00:00Z; 2024-12-22T10:00:00Z; 2025-12-25T10:00:00Z,review
21598896,It Came Upon The Midnight Clear,False,Edmund Hamilton Sears and Richard Storrs Willis,"Seasonal, Jesus, Christmas",31078,3,0,1,1,2021-12-12T08:45:00+00:00,2025-12-25T10:00:00+00:00,64,737.0,2021-12-12T08:45:00Z; 2022-12-04T08:45:00Z; 2025-12-25T10:00:00Z,review
19891535,Mary Did You Know,False,Buddy Greene and Mark Lowry,"Mary Did You Know?, , Advent",839225,6,0,1,1,2020-12-25T10:00:00+00:00,2025-12-25T10:00:00+00:00,64,365.0,2020-12-25T10:00:00Z; 2021-12-05T08:45:00Z; 2022-12-04T08:45:00Z; 2023-12-03T10:00:00Z; 2024-12-15T10:00:00Z; 2025-12-25T10:00:00Z,review
21677121,More Than A Child,False,Larry Holder,"Messiah, Light, Peace, Christmas, Jesus, Praise",3126615,3,0,1,1,2021-12-24T16:30:00+00:00,2025-12-25T10:00:00+00:00,64,730.5,2021-12-24T16:30:00Z; 2024-12-15T10:00:00Z; 2025-12-25T10:00:00Z,review
21562378,You Are Holy (Prince Of Peace),False,Marc Imboden and Tammi Rhoton,"denial, grace flows down, Jesus, Name Of Jesus, Devotion, Holiness",2332149,5,0,1,1,2021-12-05T08:45:00+00:00,2025-12-25T10:00:00+00:00,64,370.2,2021-12-05T08:45:00Z; 2023-02-26T10:00:00Z; 2023-11-26T10:00:00Z; 2024-09-08T10:00:00Z; 2025-12-25T10:00:00Z,review
23332858,Angels From The Realms Of Glory,False,Henry Thomas Smart and James Montgomery,"Seasonal, , Christmas, Rejoice",31669,4,0,1,1,2022-11-27T08:45:00+00:00,2025-12-21T10:00:00+00:00,68,373.3,2022-11-27T08:45:00Z; 2023-12-17T10:00:00Z; 2024-12-22T10:00:00Z; 2025-12-21T10:00:00Z,review
19960241,God Rest Ye Merry Gentlemen,False,,,,3,0,1,1,2020-12-25T10:00:00+00:00,2025-12-21T10:00:00+00:00,68,910.5,2020-12-25T10:00:00Z; 2021-12-19T08:45:00Z; 2025-12-21T10:00:00Z,review
21644044,Joyful Joyful We Adore Thee,False,"Edward Hodges, Henry Van Dyke, and Ludwig van Beethoven","Ceremony, Wedding, Joy, God's Attributes, Father, Praise, Adoration, Rejoice, Worship",25321,10,0,1,1,2021-12-19T08:45:00+00:00,2025-12-21T10:00:00+00:00,68,162.4,2021-12-19T08:45:00Z; 2022-04-10T08:45:00Z; 2022-12-11T08:45:00Z; 2023-09-10T10:00:00Z; 2024-02-25T10:00:00Z; 2024-08-25T10:00:00Z; 2024-11-24T10:00:00Z; 2024-11-24T18:00:00Z; 2025-01-19T10:00:00Z; 2025-12-21T10:00:00Z,review
23479760,O Come O Come Emmanuel,False,"Henry Sloane Coffin, John Mason Neale, and Thomas Helmore","The Light, Seasonal, Advent, Liberty, , Jesus, Christmas, Light, Salvation, Victory, Heaven",31982,5,0,1,1,2022-12-18T08:45:00+00:00,2025-12-21T10:00:00+00:00,68,274.8,2022-12-18T08:45:00Z; 2023-11-26T10:00:00Z; 2024-12-08T10:00:00Z; 2024-12-25T10:00:00Z; 2025-12-21T10:00:00Z,review
23332878,O Little Town Of Bethlehem,False,Lewis Henry Redner and Phillips Brooks,"o little town of bethleham, Seasonal, , Christmas",27879,3,0,1,1,2022-11-27T08:45:00+00:00,2025-12-21T10:00:00+00:00,68,560.0,2022-11-27T08:45:00Z; 2023-12-24T10:00:00Z; 2025-12-21T10:00:00Z,review
13193400,Angels We Have Heard On High,False,Edward Shippen Barnes and James Chadwick,"Light of the World, Seasonal, Glory, Renewal, Lordship Of Jesus, Jesus, Christmas, Praise, Adoration",27721,13,0,1,1,2016-12-18T10:00:00+00:00,2025-12-14T10:00:00+00:00,75,273.5,2016-12-18T10:00:00Z; 2017-12-17T10:00:00Z; 2018-12-09T10:00:00Z; 2018-12-09T10:00:00Z; 2018-12-16T10:00:00Z; 2019-12-15T10:00:00Z; 2020-12-06T10:00:00Z; 2020-12-20T10:00:00Z; 2021-12-26T08:45:00Z; 2022-12-11T08:45:00Z; 2022-12-25T08:45:00Z; 2023-12-17T10:00:00Z; 2025-12-14T10:00:00Z,review
21598640,Away In A Manger (Forever Amen),False,"James Ramsey Murray, Jonathan Smith, and Phil Wickham",,7138828,6,0,1,1,2021-12-12T08:45:00+00:00,2025-12-14T10:00:00+00:00,75,292.4,2021-12-12T08:45:00Z; 2021-12-24T16:30:00Z; 2022-12-25T08:45:00Z; 2023-12-24T10:00:00Z; 2024-12-15T10:00:00Z; 2025-12-14T10:00:00Z,review
29266381,Behold,False,"Dallas Jenkins, Phil Wickham, and Steven Furtick","Adoration, Incarnation, Praise, Savior, Worthiness",7204354,1,0,1,1,2025-12-14T10:00:00+00:00,2025-12-14T10:00:00+00:00,75,,2025-12-14T10:00:00Z,review
13193485,O Holy Night,False,"Adolphe Charles Adam, John S. Dwight, and Placide Cappeau","Seasonal, Joy, Jesus, Christmas",32015,12,0,1,1,2016-12-18T10:00:00+00:00,2025-12-14T10:00:00+00:00,75,298.4,2016-12-18T10:00:00Z; 2016-12-25T10:00:00Z; 2016-12-25T10:00:00Z; 2017-12-24T10:00:00Z; 2018-12-23T10:00:00Z; 2020-12-20T10:00:00Z; 2021-12-19T08:45:00Z; 2022-11-27T08:45:00Z; 2023-12-10T10:00:00Z; 2024-12-08T10:00:00Z; 2024-12-22T10:00:00Z; 2025-12-14T10:00:00Z,review
13163897,Silent Night,False,"Franz Xaver Gruber, Allan Hall, Joseph Mohr, Michael Omartian, Nicol Smith, and Todd Smith","Christmas, Son of God",4337410,7,0,1,1,2016-12-11T10:00:00+00:00,2025-12-14T10:00:00+00:00,75,548.3,2016-12-11T10:00:00Z; 2017-12-10T10:00:00Z; 2018-12-16T10:00:00Z; 2018-12-25T10:00:00Z; 2019-12-22T10:00:00Z; 2024-12-22T10:00:00Z; 2025-12-14T10:00:00Z,review
19865571,Come Thou Long Expected Jesus,False,"Rowland Hugh Prichard, Jacob Sooter, Meredith Andrews, and Charles Wesley",,7096082,5,0,1,1,2020-12-06T10:00:00+00:00,2025-12-07T10:00:00+00:00,82,456.5,2020-12-06T10:00:00Z; 2022-11-27T08:45:00Z; 2023-12-03T10:00:00Z; 2024-12-08T10:00:00Z; 2025-12-07T10:00:00Z,review
